Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Norway,NOR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,1.9422379142,..,..,..,..,2.3011406844,..,..,..,..,2.0774144487,..,..,..,..,2.0464638783,..,..,..
Oman,OMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,86.01,87.32,88.48,89.57,90.5,91.34,92.06,92.69,93.22,93.71,94.06,94.38,94.74,94.9,95.06,95.22,..,..,..,..
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,99.9992218017578,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Oman,OMN,CO2 emissions (kt),EN.ATM.CO2E.KT,25280,26940,27670,27520,27870,37520,41030,40080,42730,46470,52380,58650,60990,64470,68300,69540,69900,73370,..,..
Oman,OMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,100,100,98.1363187700478,99.0136610532817,..,..,100,99.999993611636,99.9999936775774,99.999994657673,100,..,100,99.963168651853,..,..,..,..,..,..
Oman,OMN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,89.75,..,..,..,..,97.5142857143,..,..,..,..,113.5142857143,..,..,..,..,116.7142857143,..,..,..
Pakistan,PAK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,24.14,25.39,26.63,28.12,29.23,30.5,31.81,33.05,34.17,35.59,36.85,38.13,39.47,40.74,42.13,43.32,..,..,..,..
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.4255142211914,70.4937438964844,70.5525131225586,70.6006469726563,70.6371154785156,70.6644515991211,70.6887359619141,70.7162017822266,70.7530899047852,70.8056411743164,70.8800811767578,70.9809417724609,71.1059188842773,71.2509841918945,71.4121246337891,71.585319519043,70.79,72.6349792480469,73.9143600463867,..
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,99810,102300,105660,118650,121670,132480,146260,142160,145140,140620,141640,143750,145100,153670,163590,180570,197700,208370,..,..
Pakistan,PAK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,58.1301327912676,57.6456197614045,58.0219475300442,59.8273544228405,60.0808007775026,60.929521381153,62.4763907316321,61.6352139482148,61.0342880740216,60.2725684903629,59.6873875969632,59.4863710081125,59.2801423982611,61.5853614511118,..,..,..,..,..,..
Pakistan,PAK,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,107.4237776824,..,..,..,..,111.6166186124,..,..,..,..,115.2567327158,..,..,..,..,122.6918593951,..,..,..
Palau,PLW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,67.31,70.1,72.59,74.7,76.68,78.29,79.72,81.07,82.05,83.15,83.91,84.66,85.3,85.85,86.39,86.9,..,..,..,..
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.020622253418,98.1174011230469,98.2047119140625,98.2813873291016,98.9165073295092,98.4022750854492,98.4551010131836,98.511116027832,98.5765533447266,98.6576385498047,98.760627746582,97.6304263093788,99.0435485839844,99.8103,99.4068450927734,100,100,100,100,..
Palau,PLW,CO2 emissions (kt),EN.ATM.CO2E.KT,220,220,220,230,260,250,240,210,200,210,220,210,220,220,220,260,270,290,..,..
Palau,PLW,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.46,80.38,81.16,81.88,82.62,83.26,83.98,84.56,85.23,85.84,86.37,86.9,87.37,87.98,88.47,89.01,..,..,..,..
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.4537353515625,82.2257843017578,87.8,83.7403030395508,84.480583190918,85.2117309570313,85.939826965332,86.6711044311523,87.4118118286133,86.85,88.946418762207,89.7510986328125,89.1,91.4287567138672,92.2937088012695,93.1707153320313,93.7,94.94482421875,95.8345565795898,..
Panama,PAN,CO2 emissions (kt),EN.ATM.CO2E.KT,6220,5410,5530,5610,7120,7490,7480,7300,8700,9190,9990,10460,10610,11280,10700,10770,10250,10140,..,..
Panama,PAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,75.4377489521734,70.4966717869944,72.8887201249826,69.8574504087988,73.6624343805791,74.5382043028675,75.88296164865,70.719132467223,75.0938956138161,81.3509414575224,82.6356057013374,80.5543435674598,79.902756818025,80.7126619635031,..,..,..,..,..,..
Panama,PAN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,0.8595160171,..,..,..,..,0.9010711098,..,..,..
Papua New Guinea,PNG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,7.23,7.46,7.86,8.24,8.52,8.94,9.24,9.84,10.09,10.59,10.92,11.43,11.95,12.41,12.85,13.43,..,..,..,..
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.6714029312134,12.7818326950073,14.8827972412109,16.9731216430664,19.0517845153809,12.4,23.1877918243408,25.2574558258057,17.2,19.5,31.5479202270508,33.690975189209,35.8581466674805,39.4599647521973,44.3600158691406,49.4,54.4,58.8876342773438,63.4645118713379,..
Papua New Guinea,PNG,CO2 emissions (kt),EN.ATM.CO2E.KT,3380,3610,4070,4910,4880,4740,5040,4740,5010,5020,5150,4900,5230,5870,6430,7630,7700,7460,..,..
Papua New Guinea,PNG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,0.1078178752,..,..,..,..,0.1322428331,..,..,..,..,0.1322428331,..,..,..,..,0.1322428331,..,..,..
Paraguay,PRY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,45.8,47.32,48.53,50.08,51.58,52.84,54.29,55.71,57.16,58.4,59.77,61.18,62.46,63.73,65,66.22,..,..,..,..
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.04207,91.666443,92.558399,93.249876,94.686886,96.749045,96.452771,96.677896,96.891335,97.43086,98.23656,97.835616,99.015884,99.000716,99.331532,98.4,99.3,99.6,100,..
Paraguay,PRY,CO2 emissions (kt),EN.ATM.CO2E.KT,3620,3780,3940,3970,3700,3830,3950,4180,4370,5040,5220,5180,5300,5630,6370,7150,8000,8420,..,..
Paraguay,PRY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,28.7870627648069,30.5136204333392,30.9728664362542,31.1140685987254,29.009378744963,30.1055189811866,30.2541766854778,30.0193193069419,30.7098501115972,32.5802885510362,33.6371116699694,33.8169346028625,33.6151040549238,33.7033120450933,..,..,..,..,..,..
Paraguay,PRY,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,0.626735907,..,..,..,..,1.2618041678,..,..,..,..,1.835399711,..,..,..,..,1.835399711,..,..,..
Peru,PER,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,40,44.1,48.13,51.72,54.92,57.57,60.08,62.34,64.53,66.13,67.86,69.53,70.95,72.41,73.87,75.06,..,..,..,..
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.113111,74.382688,74.380966,75.692357,77.173645,80.157275,81.988131,84.678343,86.42432,88.123061,89.707491,91.099508,92.135365,92.919989,93.852179,94.2,94.8,95.2,98.3466033935547,..
Peru,PER,CO2 emissions (kt),EN.ATM.CO2E.KT,26360,27550,26940,31300,31350,31080,34110,38560,41680,45570,48580,48370,49520,52810,53820,56530,53990,54280,..,..
Peru,PER,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,67.5489115699434,67.4048006290406,66.547291841545,69.7494282415471,71.5588290066424,68.9492929961421,70.3552024925639,76.5710597584081,73.407523374139,68.2601776799923,73.8702616483828,76.6591238570487,76.2439460588969,79.5556835734868,..,..,..,..,..,..
Peru,PER,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,2.764021787,..,..,..,..,3.0010316516,..,..,..
Philippines,PHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,37.09,37.87,38.53,39.15,39.29,40.23,40.52,40.75,41.05,41.56,42.06,42.43,42.69,42.83,43.21,43.22,..,..,..,..
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.7373352050781,76.8155136108398,76.6,87.6,79.9887313842773,80.18,82.0602493286133,83.3,84.3,85.3957061767578,87.2,87.08,87.5,89.692138671875,89.08,92.0463714599609,93,94.4327545166016,95.6286239624023,..
Philippines,PHL,CO2 emissions (kt),EN.ATM.CO2E.KT,71670,72940,74770,76320,78100,70810,74560,76730,77520,83570,84470,88060,97800,104410,113670,124920,136590,142240,..,..
Philippines,PHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,54.304902746892,55.872919631993,57.2156239264721,56.3830346446124,57.8125893578486,56.182376080838,57.2748354547926,57.6297547713247,56.2629237068097,60.1111697621336,59.8809862216574,59.4838029356379,61.4121390511965,62.4348962921868,..,..,..,..,..,..
Philippines,PHL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,24.9147049832,..,..,..,..,25.7560379089,..,..,..,..,28.3552430449,..,..,..
Poland,POL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Poland,POL,CO2 emissions (kt),EN.ATM.CO2E.KT,293600,287280,297700,301820,301350,314090,313370,308320,297260,313740,310590,303350,298330,285740,289050,299740,312820,312740,..,..
Poland,POL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,95.9808999446962,95.870030437714,96.2477586646671,95.9787564750952,95.9939398872071,95.8203386425739,95.2120656020728,94.1138888361082,93.1540577854339,92.451207569259,92.1151412346365,90.9785187086931,91.1464064236081,90.0879642957879,90.2913754356553,..,..,..,..,..
Poland,POL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,40.5642090689,..,..,..,..,41.6060920734,..,..,..,..,39.7023191416,..,..,..,..,34.8909657321,..,..,..
Portugal,PRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Portugal,PRT,CO2 emissions (kt),EN.ATM.CO2E.KT,61380,65610,60520,62130,65470,60450,58800,56840,56300,50940,49870,48220,46560,45930,49850,48760,53330,49780,..,..
Portugal,PRT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,83.3853754008383,85.2567327492204,81.7734636585717,82.7560909971743,84.1221274218628,80.8164495069197,79.2405175237019,78.6365945255412,78.0876569943485,75.1255846467966,75.6565408134185,75.812420137191,73.3496291275565,72.8127262997581,77.024122555839,..,..,..,..,..
Portugal,PRT,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,22.611383794,..,..,..,..,18.3765320474,..,..,..,..,18.3765320474,..,..,..,..,18.3765320474,..,..,..
Puerto Rico,PRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Puerto Rico,PRI,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,20.3884795713,..,..,..,..,22.4567983925,..,..,..,..,21.4378209422,..,..,..,..,19.5356106274,..,..,..
Qatar,QAT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,93.26,94.26,95.02,95.62,96.17,96.59,96.94,97.23,97.46,97.71,97.96,98.07,98.25,98.32,98.44,98.49,..,..,..,..
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Qatar,QAT,CO2 emissions (kt),EN.ATM.CO2E.KT,23490,27600,28910,31910,41280,44980,51050,55230,57170,62270,65770,73290,74600,80400,83310,85280,87680,90170,..,..
Qatar,QAT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.9999917134079,..,..,100,100,..,100,99.9999956035082,100,..,..,..,100,99.9950267210512,..,..,..,..,..,..
Qatar,QAT,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,321.9655172414,..,..,..,..,388.4482758621,..,..,..,..,424.224137931,..,..,..,..,432.4137931034,..,..,..
Romania,ROU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,66.78,68.69,70.71,72.63,74.2,75.88,77.33,78.59,79.71,80.96,82.04,83.01,83.73,84.6,85.33,85.88,..,..,..,..
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.1,100,100,100,..
Romania,ROU,CO2 emissions (kt),EN.ATM.CO2E.KT,94110,93590,99620,96730,95810,98940,96440,95210,80520,77500,83950,81730,72010,71410,72900,71140,74100,74880,..,..
Romania,ROU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,86.5352964008196,86.7447472126657,86.8626792858195,84.4800892610131,83.8666846203507,85.0588612884279,83.179481360426,79.8431627738385,76.5949357642075,75.070951491373,77.6518382039965,76.4272009246288,73.4937634512981,72.5236945744128,..,..,..,..,..,..
Romania,ROU,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,8.6340230316,..,..,..,..,6.4450894111,..,..,..,..,6.0687201573,..,..,..,..,6.3411665574,..,..,..
Russian Federation,RUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,93.36,94.07,94.57,95.03,95.5,95.96,96.28,96.64,96.93,97.22,97.42,97.62,97.81,98.03,98.15,98.25,..,..,..,..
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.5,100,100,100,100,..
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,1490530,1491720,1522190,1534120,1530850,1590090,1591510,1613140,1495170,1583160,1661780,1666860,1624020,1606860,1557530,1530900,1557190,1607550,..,..
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,90.8861289660572,90.7527898298493,90.9155339680848,90.690420262759,90.6884550703053,90.6214585460483,90.5497525910052,90.9475810874734,90.1625772419793,90.5297476626772,90.9083156253586,90.8658094331278,89.5118016400807,92.1428758178287,..,..,..,..,..,..
Russian Federation,RUS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,4.1824462329,..,..,..,..,4.0446565699,..,..,..,..,4.0700946615,..,..,..,..,4.0961687054,..,..,..
Rwanda,RWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.309999999999999,0.319999999999998,0.339999999999996,0.349999999999995,0.370000000000004,0.409999999999999,0.429999999999997,0.439999999999996,0.439999999999996,0.470000000000004,0.480000000000003,0.509999999999999,0.519999999999998,0.539999999999996,0.560000000000005,0.570000000000004,..,..,..,..
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.57949304580688,6.69960689544678,7.8102560043335,8.91026496887207,4.8,11.0778245925903,12.1539878845215,6,14.3221044540405,9.7,10.8,17.5,15.2,19.8,22.8,29.37,34.1,34.7422370910645,37.7824363708496,..
Rwanda,RWA,CO2 emissions (kt),EN.ATM.CO2E.KT,520,520,510,520,510,510,540,530,560,570,650,720,780,810,930,1050,1050,1080,..,..
Rwanda,RWA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,5.4158940397,..,..,..,..,6.0894039735,..,..,..,..,6.0894039735,..,..,..,..,6.0894039735,..,..,..
Samoa,WSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,21.06,21.68,22.94,23.79,24.64,25.49,26.18,26.97,27.91,28.79,29.3,29.77,30.56,31.56,31.53,32.29,..,..,..,..
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.5917205810547,89.3363723754883,90.0715637207031,90.7961120605469,91.5089950561523,96.3717297274598,92.9134521484375,98.1,97.9,96.3781356811523,96.6685746994848,96.8268432617188,97.3891448974609,97.9,99.0481872558594,99.8977966308594,96.8,99.9936141967773,99.2,..
Samoa,WSM,CO2 emissions (kt),EN.ATM.CO2E.KT,150,160,160,170,190,190,190,190,190,190,200,200,200,210,240,300,300,320,..,..
Samoa,WSM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
San Marino,SMR,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,18.54,19.08,20.03,20.47,21.26,21.68,21.84,22.18,21.81,21.53,21.1,20.5,19.61,18.8,17.88,16.81,..,..,..,..
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.5303344726563,52.6490364074707,53.7582702636719,54.8568649291992,55.9437980651855,57.021598815918,58.0963478088379,59.1742820739746,56.9,61.3646507263184,62.4895553588867,57.9,64.8163223266602,68.6,67.2637634277344,69.4265823364258,74.27,71,75.1819076538086,..
Sao Tome and Principe,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,50,60,70,70,80,80,80,90,90,100,100,120,120,120,120,120,130,140,..,..
Sao Tome and Principe,STP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,0.929597128,..,..,..,..,1.2676505784,..,..,..,..,1.6057040287,..,..,..,..,1.876146789,..,..,..
Saudi Arabia,SAU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.06,95.22,95.43,95.55,95.54,95.72,95.85,95.88,95.91,96.02,96.06,96.05,96.02,95.99,95.99,95.96,..,..,..,..
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9,99.93,100,100,..
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,248600,266910,278110,294210,308970,328350,347530,382240,399630,439230,456670,488750,499380,536810,561140,556740,540700,514600,..,..
Saudi Arabia,SAU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.9948023504407,99.995309711869,99.9953630472817,99.9956219627523,99.9957184313485,99.995597058007,99.9957383515465,99.9961798945165,99.9964102918337,99.9967760906429,99.2036924365855,99.5108519714407,99.5705624972637,99.9280186217461,..,..,..,..,..,..
Saudi Arabia,SAU,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,847.7802083333,..,..,..,..,936.1284722222,..,..,..,..,900.1041666667,..,..,..,..,883.3333333333,..,..,..
Senegal,SEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,31.54,31.82,31.74,31.8,31.96,32.19,31.85,31.81,31.81,31.94,32.01,31.65,31.64,31.68,31.82,31.65,..,..,..,..
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.7742805480957,36.8,42.0254707336426,36.8,47.1,49.9,48.4100646972656,49.999626159668,53.5,56.5,56.5,56.5,57,61,60.5,64.5,61.7,66,70.4,..
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,4450,4580,4490,5390,5670,5570,6200,6400,6650,7030,7570,7460,8010,8570,9280,9920,9570,9860,..,..
Senegal,SEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,53.2567385387544,52.2738162229858,51.1869554572966,54.5728908406231,55.1646554293378,54.7665233055079,53.6172628998848,53.4838507349073,44.523718193924,46.0806625101436,47.4972165002072,45.7736917019694,52.1727077058779,53.9091172097172,..,..,..,..,..,..
Senegal,SEN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,11.8072833599,..,..,..,..,11.8072833599,..,..,..,..,11.8072833599,..,..,..,..,11.8072833599,..,..,..
Serbia,SRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,53.33,55.18,56.68,58.53,60.27,62.24,63.84,65.27,66.73,68.56,69.82,71.15,72.76,73.56,75.02,76.41,..,..,..,..
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,99.6907216494845,100,100,100,100,99.7183979974969,100,100,99.92,99.6607979324826,99.9,100,100,100,99.8,..
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,46170,49710,53100,57550,51510,53760,52580,51350,47070,46660,50810,45450,46150,38720,45160,46240,46900,45540,..,..
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,85.1623048830954,86.1673276176007,88.6415995179382,90.4094024713891,89.6071103853471,90.1464364037531,89.9349705157008,90.2582792571876,87.8170257372302,86.9419506952851,89.0743095768594,87.0894081669414,88.4859248789371,83.8712616429286,..,..,..,..,..,..
Serbia,SRB,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,4.4604981404,..,..,..,..,4.962245013,..,..,..,..,6.0599571734,..,..,..
Seychelles,SYC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,78.21,79.83,81.03,82.81,84.16,84.74,85.78,87,87.5,88.23,88.99,88.85,89.27,89.76,90.23,90.36,..,..,..,..
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.3798599243164,96.1,95.0607604980469,95.3858337402344,95.6992492675781,99,96.3047637939453,96.6091766357422,96.9230194091797,97,98.0793685913086,98.3272094726563,98,100,100,100,100,100,100,..
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,640,540,550,750,700,740,650,700,510,440,400,450,410,460,500,540,590,620,..,..
Seychelles,SYC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.170000000000003,0.190000000000001,0.219999999999998,0.239999999999996,0.270000000000004,0.319999999999998,0.360000000000005,0.409999999999999,0.449999999999995,0.529999999999997,0.609999999999999,0.719999999999998,0.729999999999997,0.800000000000001,0.929999999999998,0.990000000000002,..,..,..,..
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,16.8,11.3324855164618,12.3339195251465,13.0740556716919,12.1,14.5701189041138,11.4621730735475,14.2,16.9455261230469,13.5,18.6472682952881,19.5242595672607,20.3,23.4,26.1,22.7,..
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,430,530,580,570,480,630,540,550,550,590,770,890,1070,1180,940,960,970,1020,..,..
Sierra Leone,SLE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,0.4631308411,..,..,..,..,0.4957943925,..,..,..,..,0.4957943925,..,..,..,..,0.4957943925,..,..,..
Singapore,SGP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,42270,41370,38220,39620,36900,37170,38290,38420,38830,42410,44770,43690,43920,44460,45500,46160,47430,47360,..,..
Singapore,SGP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,98.1682125594019,98.1551193464635,98.4042484988742,98.7137391727025,98.1711273728879,98.3013645776058,98.1286997395141,98.2467526672708,97.9328422483173,97.6880328585997,97.7014503745766,96.3290893976468,94.0061562567706,90.5788735805032,..,..,..,..,..,..
Singapore,SGP,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,338.24525,..,..,..,..,315.0613333333,..,..,..,..,160.0334166667,..,..,..,..,82.0166666667,..,..,..
Sint Maarten (Dutch part),SXM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
