DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,2002,MACKOG-M,OG,M,1,11,C,20,,DITE,62,120,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,21,,DITE,72,132,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,22,,DITE,37,72,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,23,,DITE,28,52,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,24,,DITE,62,112,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,25,,DITE,69,123,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,26,,DITE,39,71,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,27,,DITE,75,140,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,28,,DITE,36,68,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,29,,DITE,74,133,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,30,,DITE,80,140,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,31,,DITE,56,109,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,11,C,32,,DITE,58,112,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,1,,ONCL,45,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,2,,ONCL,47,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,3,,ONCL,43,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,4,,ONCL,31,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,5,,ONCL,48,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,6,,ONCL,49,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,7,,ONCL,93,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,8,,ONCL,91,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,9,,ONCL,82,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,10,,ONCL,86,,,NONE,8/27/02,BB
AS006,1,2002,MACKOG-M,OG,M,1,12,P,11,,ONCL,105,,,LV,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,12,,ONCL,103,,,LV,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,13,,DITE,36,72,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,14,,DITE,54,101,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,15,,DITE,50,95,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,16,,DITE,47,83,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,17,,DITE,28,52,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,18,,DITE,65,116,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,19,,DITE,32,60,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,20,,DITE,34,61,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,21,,DITE,42,75,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,22,,DITE,117,184,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,23,,DITE,82,144,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,12,P,24,,DITE,45,85,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,1,,ONCL,38,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,2,,ONCL,36,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,3,,ONCL,42,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,4,,ONCL,42,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,5,,ONCL,37,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,6,,ONCL,29,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,7,,ONCL,91,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,8,,ONCL,104,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,9,,ONCL,111,,,LV,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,10,,ONCL,104,,,LV,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,11,,ONCL,110,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,12,,DITE,45,83,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,13,,DITE,34,64,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,14,,DITE,75,140,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,15,,DITE,47,88,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,16,,DITE,31,60,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,17,,DITE,74,128,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,18,,DITE,100,174,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,1,13,C,19,,DITE,66,114,,NONE,8/27/02,CUT TAIL
AS006,1,2002,MACKOG-M,OG,M,1,13,C,20,,DITE,85,147,,NONE,8/27/02,ADULT
AS006,1,2002,MACKOG-M,OG,M,1,13,C,21,,ONCL,130,,,LV,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,6,C,1,,DITE,55,97,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,6,C,2,,DITE,72,127,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,6,C,3,,DITE,46,81,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,6,C,4,,DITE,79,141,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,7,P,1,,ONCL,127,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,7,P,2,,DITE,37,65,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,7,P,3,,DITE,53,107,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,1,,DITE,45,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,2,,DITE,45,85,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,3,,DITE,42,74,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,4,,DITE,34,63,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,5,,DITE,49,80,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,6,,DITE,33,56,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,7,,DITE,45,84,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,8,SC,8,,DITE,74,135,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,9,P,1,,ONCL,47,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,9,P,2,,DITE,40,71,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,1,,ONCL,38,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,2,,ONCL,39,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,3,,ONCL,41,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,4,,DITE,36,69,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,5,,DITE,45,85,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,6,,DITE,59,107,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,7,,DITE,75,133,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,8,,DITE,25,47,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,9,,DITE,25,47,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,10,,DITE,23,44,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,11,,DITE,65,123,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,12,,DITE,66,116,,NONE,8/27/02,RIGHT FOOT MISSING
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,13,,DITE,108,190,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,10,SC,14,,DITE,87,149,,NONE,8/27/02,ADULT
AS006,1,2002,MACKOG-M,OG,M,2,11,C,1,,ONCL,41,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,2,,ONCL,43,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,3,,ONCL,37,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,4,,DITE,26,44,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,5,,DITE,35,67,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,6,,DITE,57,105,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,7,,DITE,55,104,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,8,,DITE,63,103,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,9,,DITE,32,54,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,10,,DITE,42,72,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,11,,DITE,79,141,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,12,,DITE,62,113,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,13,,DITE,71,124,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,14,,DITE,60,101,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,15,,DITE,74,135,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,11,C,16,,DITE,88,160,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,12,P,1,,ONCL,47,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,12,P,2,,DITE,24,50,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,12,P,3,,DITE,41,77,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,1,,ONCL,151,,,LV,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,2,,ONCL,42,,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,3,,DITE,34,58,,NONE,8/27/02,CUT TAIL
AS006,1,2002,MACKOG-M,OG,M,2,13,C,4,,DITE,34,61,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,5,,DITE,50,88,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,6,,DITE,55,101,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,7,,DITE,50,88,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,8,,DITE,74,135,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,9,,DITE,40,77,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,10,,DITE,41,80,,NONE,8/27/02,
AS006,1,2002,MACKOG-M,OG,M,2,13,C,11,,DITE,102,182,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,1,,DITE,45,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,2,,DITE,113,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,3,,DITE,75,,,LV,8/27/02,BB
AS006,1,2002,MACKOG-U,OG,U,1,14,P,4,,DITE,112,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,5,,DITE,98,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,6,,DITE,123,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,7,,DITE,117,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,8,,DITE,102,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,9,,DITE,93,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,10,,DITE,118,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,11,,DITE,181,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,12,,DITE,34,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,13,,DITE,71,,,NONE,8/27/02,BB
AS006,1,2002,MACKOG-U,OG,U,1,14,P,14,,DITE,108,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,15,,DITE,111,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,16,,DITE,137,,,RV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,17,,DITE,143,,,LVRV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,18,,DITE,100,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,19,,DITE,149,,,LVRV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,20,,DITE,125,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,21,,DITE,81,145,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,22,,DITE,86,161,,NONE,8/27/02,ADULT
AS006,1,2002,MACKOG-U,OG,U,1,14,P,23,,DITE,55,98,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,24,,DITE,100,170,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,25,,DITE,73,134,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,26,,DITE,52,92,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,27,,DITE,50,117,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,28,,DITE,70,110,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,29,,DITE,54,99,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,30,,DITE,73,134,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,31,,DITE,62,117,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,14,P,32,,DITE,79,143,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,1,,ONCL,43,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,2,,ONCL,34,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,3,,ONCL,48,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,4,,ONCL,114,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,5,,ONCL,128,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,6,,DITE,64,112,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,7,,DITE,63,119,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,8,,DITE,135,216,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,15,C,9,,DITE,70,129,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,16,P,1,,ONCL,108,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,16,P,2,,ONCL,100,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,16,P,3,,ONCL,153,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,16,P,4,,DITE,50,92,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,16,P,5,,DITE,36,67,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,1,,ONCL,42,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,2,,ONCL,42,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,3,,ONCL,137,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,4,,ONCL,114,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,5,,ONCL,101,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,6,,ONCL,103,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,7,,DITE,82,144,,NONE,8/27/02,CUT TAIL
AS006,1,2002,MACKOG-U,OG,U,1,17,C,8,,DITE,78,118,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,9,,DITE,73,124,,NONE,8/27/02,CUT TAIL
AS006,1,2002,MACKOG-U,OG,U,1,17,C,10,,DITE,62,102,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,11,,DITE,66,125,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,12,,DITE,52,97,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,13,,DITE,52,98,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,17,C,14,,DITE,35,64,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,1,,ONCL,42,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,2,,ONCL,39,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,3,,ONCL,47,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,4,,ONCL,87,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,5,,ONCL,134,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,6,,ONCL,115,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,7,,ONCL,92,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,8,,ONCL,113,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,9,,ONCL,110,,,LV,8/27/02,DEFORMED BACK
AS006,1,2002,MACKOG-U,OG,U,1,18,P,10,,ONCL,93,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,11,,ONCL,116,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,12,,ONCL,118,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,13,,ONCL,152,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,14,,ONCL,93,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,15,,DITE,60,109,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,16,,DITE,68,110,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,17,,DITE,61,119,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,18,,DITE,72,130,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,18,P,19,,DITE,40,76,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,1,,ONCL,32,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,2,,ONCL,32,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,3,,ONCL,46,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,4,,ONCL,31,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,5,,ONCL,43,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,6,,ONCL,44,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,7,,ONCL,78,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,8,,ONCL,43,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,9,,ONCL,38,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,10,,ONCL,48,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,11,,ONCL,107,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,12,,ONCL,94,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,13,,ONCL,106,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,14,,ONCL,78,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,15,,ONCL,94,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,16,,ONCL,107,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,17,,DITE,40,70,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,18,,DITE,41,69,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,19,,DITE,105,193,,NONE,8/27/02,ADULT
AS006,1,2002,MACKOG-U,OG,U,1,19,C,20,,DITE,110,195,,NONE,8/27/02,ADULT
AS006,1,2002,MACKOG-U,OG,U,1,19,C,21,,DITE,51,83,,NONE,8/27/02,CUT TAIL
AS006,1,2002,MACKOG-U,OG,U,1,19,C,22,,ONCL,33,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,23,,ONCL,43,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,24,,ONCL,80,,,LV,8/27/02,DEFORMED BACK
AS006,1,2002,MACKOG-U,OG,U,1,19,C,25,,ONCL,134,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,26,,ONCL,153,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,27,,ONCL,90,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,28,,ONCL,88,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,29,,ONCL,114,,,LV,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,30,,ONCL,128,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,31,,DITE,81,143,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,32,,ONCL,30,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,33,,ONCL,37,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,34,,ONCL,35,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,35,,DITE,56,106,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,36,,DITE,21,49,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,37,,DITE,66,111,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,38,,ONCL,37,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,39,,ONCL,36,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,40,,ONCL,34,,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,41,,DITE,55,106,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,42,,DITE,25,48,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,43,,DITE,27,49,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,44,,DITE,26,41,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,45,,DITE,60,110,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,46,,DITE,75,131,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,47,,DITE,67,125,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,48,,DITE,26,45,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,49,,DITE,32,62,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,50,,DITE,34,63,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,51,,DITE,52,91,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,52,,DITE,37,72,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,53,,DITE,25,49,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,54,,DITE,67,121,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,55,,DITE,123,216,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,56,,DITE,57,104,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,57,,DITE,35,65,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,58,,DITE,49,81,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,59,,DITE,65,124,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,60,,DITE,66,127,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,61,,DITE,61,105,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,62,,DITE,59,95,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,63,,DITE,60,107,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,64,,DITE,75,131,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,65,,DITE,56,102,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,66,,DITE,25,49,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,67,,DITE,31,62,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,68,,DITE,61,105,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,69,,DITE,45,79,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,70,,DITE,26,51,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,71,,DITE,30,56,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,72,,DITE,67,123,,NONE,8/27/02,
AS006,1,2002,MACKOG-U,OG,U,1,19,C,73,,DITE,35,67,,NONE,8/27/02,
